website,city,name,zip,phone2,phone1,page_link,rank,state,longitude,address,latitude
http://www.ferrarositalianrestaurant.com,Ventura,Ferraro's Italian Restaurant,93003,,(805) 648-7270,http://www.yellowpages.com/ventura-ca/mip/ferraros-italian-restaurant-4509395?lid=4509395,4.0 stars,CA,-119.258804,2788 E Main St,,34.27295
http://www.ottavio.com,Camarillo,Ottavio's Italian Restaurant,93010,,(805) 484-9049,http://www.yellowpages.com/camarillo-ca/mip/ottavios-italian-restaurant-11410449?lid=1000108741420,3.5 stars,CA,-119.04926,1620 Ventura Blvd,,34.217243
,Santa Paula,Mariscos El Campeon,93060,,(805) 525-8143,http://www.yellowpages.com/santa-paula-ca/mip/mariscos-el-campeon-5991301?lid=5991301,1.0 stars,CA,-119.05464,1175 E Harvard Blvd,,34.35175
,Santa Paula,Pollo Bravo,93060,,(805) 933-1375,http://www.yellowpages.com/santa-paula-ca/mip/pollo-bravo-2565037?lid=2565037,0.0 stars,CA,-119.06961,310 S Palm Ave,,34.346695
,Santa Paula,Mexican American Opportunity Foundation,93060,,(805) 525-8745,http://www.yellowpages.com/santa-paula-ca/mip/mexican-american-opportunity-foundation-481137369?lid=481137369,0.0 stars,CA,-119.05929,1111 E Santa Paula St,,34.358067
,Santa Paula,El Pescador,93060,,(805) 525-8846,http://www.yellowpages.com/santa-paula-ca/mip/el-pescador-22332844?lid=22332844,3.5 stars,CA,-119.0847,322 S Peck Rd,,34.339607
http://www.restaurantbrooks.com,Ventura,Brooks Restaurant,93001,,(805) 652-7070,http://www.yellowpages.com/ventura-ca/mip/brooks-restaurant-1553615?lid=1553615,4.5 stars,CA,-119.29256,545 E Thompson Blvd,,34.27825
http://www.greekventuraharbor.com,Ventura,The Greek At The Harbor,93001,,(805) 650-5350,http://www.yellowpages.com/ventura-ca/mip/the-greek-at-the-harbor-474155864?lid=474155864,4.5 stars,CA,-119.26585,1583 Spinnaker Dr Ste 101,,34.24102
http://www.bombaybarandgrill.com,Ventura,Bombay Bar & Grill,93001,,(805) 643-4404,http://www.yellowpages.com/ventura-ca/mip/bombay-bar-grill-13987953?lid=13987953,5.0 stars,CA,-119.29311,143 S California St,,34.279003
http://dargans.com/,Ventura,Dargans Iris Pub & Restaurant,93001,,(805) 648-3001,http://www.yellowpages.com/ventura-ca/mip/dargans-iris-pub-restaurant-2634384?lid=2634384,2.0 stars,CA,-119.291664,593 E Main St,,34.280857
http://www.roundtablepizza.com/order?id=138,Camarillo,Round Table Pizza,93010,,(805) 484-8900,http://www.yellowpages.com/camarillo-ca/mip/round-table-pizza-479834019?lid=1000084702512,4.0 stars,CA,-119.03896,880 Arneill Rd,,34.22575
http://www.ricsrestaurant.com,Camarillo,Ric's Restaurant,93010,,(805) 389-9919,http://www.yellowpages.com/camarillo-ca/mip/rics-restaurant-22255487?lid=22255487,4.0 stars,CA,-119.03708,2500 Las Posas Rd,,34.236954
,Santa Paula,Anita's Food To Go,93060,,(805) 933-1144,http://www.yellowpages.com/santa-paula-ca/mip/anitas-food-to-go-13733552?lid=13733552,0.0 stars,CA,-119.05726,1220 Saticoy St,,34.360638
,Santa Paula,Rancho Abuelos,93060,,(805) 525-8820,http://www.yellowpages.com/santa-paula-ca/mip/rancho-abuelos-12307079?lid=12307079,0.0 stars,CA,,,
http://www.tiababesrestaurante.com,Santa Paula,Tia Babes Mexican Foods,93060,,(805) 525-5441,http://www.yellowpages.com/santa-paula-ca/mip/tia-babes-mexican-foods-451617798?lid=451617798,1.0 stars,CA,-119.0597,125 S 10th St,,34.353252
http://www.seawardvillagefishandchips.com,Ventura,Seaward Fish & Chips,93001,,(805) 653-1511,http://www.yellowpages.com/ventura-ca/mip/seaward-fish-chips-9619732?lid=9619732,0.0 stars,CA,-119.27349,1125 S Seaward Ave,,34.263367
http://www.rhumblineventura.com,Ventura,Rhumb Line Restaurant,93001,,(805) 642-1200,http://www.yellowpages.com/ventura-ca/mip/rhumb-line-restaurant-469429012?lid=469429012,0.0 stars,CA,-119.263374,1510 Anchors Way Dr,,34.250298
http://www.blackangus.com,Ventura,Black Angus Steakhouse,93003,,(805) 644-7323,http://www.yellowpages.com/ventura-ca/mip/black-angus-steakhouse-493771?lid=493771,2.5 stars,CA,-119.234695,4718 Telephone Rd,,34.259903
http://www.spinnakersteakandseafood.com,Ventura,Spinnaker Seafood & Broiler,93001,,(805) 658-6220,http://www.yellowpages.com/ventura-ca/mip/spinnaker-seafood-broiler-7276380?lid=7276380,0.0 stars,CA,-119.26585,1583 Spinnaker Dr Ste 109,,34.24102
http://www.applebees.com,Camarillo,Applebee's,93010,,(805) 445-7160,http://www.yellowpages.com/camarillo-ca/mip/applebees-4537817?lid=4537817,4.0 stars,CA,-119.07592,291 W Ventura Blvd,,34.21692
http://www.woodranch.com/restaurants/Camarillo,Camarillo,Wood Ranch BBQ & Grill,93010,,(805) 482-1202,http://www.yellowpages.com/camarillo-ca/mip/wood-ranch-bbq-grill-2705826?lid=2705826,4.5 stars,CA,-119.05551,1101 E Daily Dr,,34.21831
http://www.taqueriadelsol.com,Santa Paula,Taqueria & Estrellas,93060,,(805) 933-5020,http://www.yellowpages.com/santa-paula-ca/mip/taqueria-estrellas-7475496?lid=7475496,0.0 stars,CA,-119.07732,125 Dean Dr,,34.349174
,Santa Paula,Pizza Nostra,93060,,(805) 933-3545,http://www.yellowpages.com/santa-paula-ca/mip/pizza-nostra-458508856?lid=458508856,0.0 stars,CA,-119.08217,650 W Harvard Blvd,,34.341972
http://pizzanostrasf.com,Santa Paula,Pizza Nostra,93060,,(805) 933-3545,http://www.yellowpages.com/santa-paula-ca/mip/pizza-nostra-3371516?lid=3371516,0.0 stars,CA,-119.06065,973 E Main St,,34.353725
,Santa Paula,L A Casita Mexican Grill,93060,,(805) 525-6355,http://www.yellowpages.com/santa-paula-ca/mip/l-a-casita-mexican-grill-468857176?lid=468857176,0.0 stars,CA,-119.07258,106 W Main St,,34.35
http://www.sicilybygino.com,Ventura,Sicily By Gino,93001,,(805) 641-2220,http://www.yellowpages.com/ventura-ca/mip/sicily-by-gino-22170802?lid=22170802,0.0 stars,CA,-119.292145,563 E Main St,,34.280853
http://www.mongolianbbq.net,Ventura,Wok & South Mongolian BBQ,93003,,(805) 653-2658,http://www.yellowpages.com/ventura-ca/mip/wok-south-mongolian-bbq-2299907?lid=2299907,5.0 stars,CA,-119.25778,2835 E Main St,,34.27225
,Ventura,Tony's Steak & Seafood,93001,,(805) 643-3322,http://www.yellowpages.com/ventura-ca/mip/tonys-steak-seafood-16503079?lid=16503079,0.0 stars,CA,-119.271034,2009 E Thompson Blvd,,34.274498
http://www.tacodemexicoventura.com,Ventura,El Taco De Mexico,93003,,(805) 642-9409,http://www.yellowpages.com/ventura-ca/mip/el-taco-de-mexico-2247768?lid=2247768,3.5 stars,CA,-119.25401,3114 Telegraph Rd,,34.27214
http://www.lurefishhouse.com/,Camarillo,Lure Fish House,93010,,(805) 388-5556,http://www.yellowpages.com/camarillo-ca/mip/lure-fish-house-466027806?lid=466027806,5.0 stars,CA,-119.07503,259 W Ventura Blvd,,34.21667
http://www.veronatrattoria.com,Camarillo,Verona Trattoria,93010,,(805) 383-7576,http://www.yellowpages.com/camarillo-ca/mip/verona-trattoria-1086118?lid=1086118,5.0 stars,CA,-119.036736,2485 Ventura Blvd,,34.216267
http://www.safirebistro.com,Camarillo,Safire Restaurant,93012,,(805) 389-1227,http://www.yellowpages.com/camarillo-ca/mip/safire-restaurant-13086087?lid=13086087,4.0 stars,CA,-119.00612,4850 Santa Rosa Rd,,34.21639
,Santa Paula,Santa Paula Steak And Hoagie,93060,,(805) 525-4090,http://www.yellowpages.com/santa-paula-ca/mip/santa-paula-steak-and-hoagie-30416836?lid=30416836,0.0 stars,CA,-119.0733,110 W Harvard Blvd,,34.345856
,Santa Paula,Taqueria El Agua Azul,93060,,(805) 933-2036,http://www.yellowpages.com/santa-paula-ca/mip/taqueria-el-agua-azul-15888069?lid=15888069,0.0 stars,CA,-119.05724,1120 E Main St,,34.35481
,Santa Paula,Pyros,93060,,(805) 388-2783,http://www.yellowpages.com/santa-paula-ca/mip/pyros-475237371?lid=475237371,0.0 stars,CA,-119.063896,740 E Ventura St,,34.350777
,Santa Paula,Mary B's,93060,,(805) 525-9892,http://www.yellowpages.com/santa-paula-ca/mip/mary-bs-3001436?lid=3001436,0.0 stars,CA,-119.05229,1313 E Harvard Blvd,,34.35421
http://www.watermarkonmain.com,Ventura,Watermark Restaurant,93001,,(805) 643-6800,http://www.yellowpages.com/ventura-ca/mip/watermark-restaurant-1769521?lid=1769521,3.0 stars,CA,-119.29157,598 E Main St,,34.280857
http://www.ihop.com,Ventura,IHOP,93003,,(805) 650-8002,http://www.yellowpages.com/ventura-ca/mip/ihop-464760544?lid=464760544,5.0 stars,CA,-119.211044,1771 S Victoria Ave,,34.258198
http://www.allisonscountrycafe.com,Ventura,Allison's Country Cafe,93003,,(805) 644-9072,http://www.yellowpages.com/ventura-ca/mip/allisons-country-cafe-1654528?lid=1654528,4.5 stars,CA,-119.24982,3429 Telegraph Rd,,34.272846
http://www.woodranch.com/restaurant_entry.html,Ventura,Wood Ranch BBQ and Grill,93003,,(805) 620-4500,http://www.yellowpages.com/ventura-ca/mip/wood-ranch-bbq-and-grill-22672512?lid=22672512,5.0 stars,CA,-119.24721,3449 E Main St,,34.2654
http://www.stfrancisbbq.com,Camarillo,St Francis BBQ,93012,,(805) 388-9555,http://www.yellowpages.com/camarillo-ca/mip/st-francis-bbq-9605607?lid=9605607,2.0 stars,CA,-119.00397,4952 Verdugo Way,,34.21547
http://www.brendans.com,Camarillo,Brendans Camarillo,93010,,(805) 383-4100,http://www.yellowpages.com/camarillo-ca/mip/brendans-camarillo-461998762?lid=461998762,0.0 stars,CA,-119.04727,1755 E Daily Dr,,34.21784
http://www.chestersasia.com,Camarillo,Chester's Asia Chinese Restaurant,93010,,(805) 482-6564,http://www.yellowpages.com/camarillo-ca/mip/chesters-asia-chinese-restaurant-30598346?lid=30598346,2.0 stars,CA,,2216 Pickwick Drive,,
http://www.mariecallenders.com,Camarillo,Marie Callendar's,93010,,(805) 987-5580,http://www.yellowpages.com/camarillo-ca/mip/marie-callendars-3029?lid=3029,0.0 stars,CA,-119.06774,185 E Daily Dr,,34.220894
http://www.galbeehouse.com,Ventura,"Hook, Line And Sinker Seafood",93003,,(805) 650-1160,http://www.yellowpages.com/ventura-ca/mip/hook-line-and-sinker-seafood-457425190?lid=457425190,0.0 stars,CA,-119.19508,2950 Johnson Dr,,34.247246
http://www.spagco.com,Ventura,Spaghetti Co.,93003,,(805) 643-7444,http://www.yellowpages.com/ventura-ca/mip/spaghetti-co-1588109?lid=1588109,3.0 stars,CA,-119.26017,2686 Loma Vista Rd,,34.27499
http://www.cronies.com/,Camarillo,Cronie's Sports Grill,93010,,(805) 482-5900,http://www.yellowpages.com/camarillo-ca/mip/cronies-sports-grill-8245458?lid=8245458,5.0 stars,CA,-119.054375,370 N Lantana St,,34.238247
http://calgrill.com/,Camarillo,California Grill,93010,,(805) 987-1922,http://www.yellowpages.com/camarillo-ca/mip/california-grill-10827376?lid=10827376,4.5 stars,CA,-119.068306,67 E Daily Dr,,34.22176
http://www.banditsbbq.com,Camarillo,Bandits Grill & Bar,93010,,(805) 445-4742,http://www.yellowpages.com/camarillo-ca/mip/bandits-grill-bar-454999118?lid=454999118,3.5 stars,CA,-119.04399,1980 Ventura Blvd,,34.217045
http://www.eltecolote.com,Camarillo,El Tecolote Restaurant,93012,,(805) 482-4318,http://www.yellowpages.com/camarillo-ca/mip/el-tecolote-restaurant-11452025?lid=11452025,5.0 stars,CA,-119.03618,333 N Lewis Rd,,34.21353
http://www.jimandrobsventura.com,Ventura,Jim & Rob's Fresh Grill Inc,93001,,(805) 653-7276,http://www.yellowpages.com/ventura-ca/mip/jim-robs-fresh-grill-inc-381632?lid=381632,0.0 stars,CA,-119.272064,1876 E Main St,,34.27852
http://www.cronies.com,Ventura,Cronies Sports Grill,93003,,(805) 650-6026,http://www.yellowpages.com/ventura-ca/mip/cronies-sports-grill-13203831?lid=13203831,3.0 stars,CA,-119.19607,2855 Johnson Dr,,34.248356
,Camarillo,Chuy's Mesquite Broiler,93010,,(805) 445-9444,http://www.yellowpages.com/camarillo-ca/mip/chuys-mesquite-broiler-771509?lid=771509,1.0 stars,CA,-119.05076,311 Carmen Dr,,34.21928
,Camarillo,Pastabilities Restaurants,93012,,(805) 383-3388,http://www.yellowpages.com/camarillo-ca/mip/pastabilities-restaurants-30847693?lid=30847693,0.0 stars,CA,-119.00425,4910 Verdugo Way,,34.215626
http://www.cucinaisabella.com,Camarillo,Cucina Isabella,93010,,(805) 482-0663,http://www.yellowpages.com/camarillo-ca/mip/cucina-isabella-1407378?lid=1407378,2.5 stars,CA,-119.0507,455 Carmen Dr,,34.2201
http://www.mooresseafood.com,Camarillo,Moore's Seafood,93010,,(805) 384-9277,http://www.yellowpages.com/camarillo-ca/mip/moores-seafood-15606697?lid=15606697,0.0 stars,CA,-119.18391,631 Carnation Pl,,34.222458
,Camarillo,Texas Cattle Co,93010,,(805) 383-2770,http://www.yellowpages.com/camarillo-ca/mip/texas-cattle-co-374175?lid=374175,5.0 stars,CA,-119.03892,710 Arneill Rd,,34.223686
http://www.rudyscamarillo.com,Camarillo,Rudy's Restaurant,93010,,(805) 383-9100,http://www.yellowpages.com/camarillo-ca/mip/rudys-restaurant-458842168?lid=458842168,0.0 stars,CA,-119.03701,2508 Las Posas Rd Ste D,,34.23697
http://www.johnnyrockets.com,Camarillo,Johnny Rockets,93010,,(805) 383-1888,http://www.yellowpages.com/camarillo-ca/mip/johnny-rockets-30849632?lid=30849632,0.0 stars,CA,-119.06676,640 Ventura Blvd,,34.21686
http://www.damoresfamouspizza.com/,Camarillo,D'Amore's Famous Pizza,93010,,(805) 445-6534,http://www.yellowpages.com/camarillo-ca/mip/damores-famous-pizza-22531519?lid=22531519,2.0 stars,CA,-119.05478,300 N Lantana St,,34.23708
,Camarillo,Off The Hook Mexican Seafood,93010,,(805) 987-3030,http://www.yellowpages.com/camarillo-ca/mip/off-the-hook-mexican-seafood-468838561?lid=468838561,4.0 stars,CA,-119.04608,1775 E Daily Dr,,34.217823
http://www.ihop.com,Camarillo,IHOP,93010,,(805) 484-1346,http://www.yellowpages.com/camarillo-ca/mip/ihop-464768876?lid=464768876,2.0 stars,CA,-119.04993,1620 E Daily Dr,,34.219135
,Camarillo,Great Central Steak & Hoagie,93010,,(805) 987-6902,http://www.yellowpages.com/camarillo-ca/mip/great-central-steak-hoagie-1787739?lid=1787739,2.0 stars,CA,-119.03901,235 Arneill Rd,,34.218853
http://www.chili-peppers.net,Camarillo,Chili Peppers,93010,,(805) 482-8180,http://www.yellowpages.com/camarillo-ca/mip/chili-peppers-471099358?lid=471099358,0.0 stars,CA,-119.0429,601 Mobil Ave Ste J,,34.22226
http://www.dennys.com/,Camarillo,Denny's,93010,,(805) 484-4137,http://www.yellowpages.com/camarillo-ca/mip/dennys-4263176?lid=4263176,3.5 stars,CA,-119.04894,1659 E Daily Dr,,34.2182
http://www.valentinos.com,Camarillo,Valentino's,93010,,(805) 482-7777,http://www.yellowpages.com/camarillo-ca/mip/valentinos-461997089?lid=461997089,0.0 stars,CA,-119.069786,562 Las Posas Rd,,34.222248
http://www.thepalmsrestaurant.com,Carpinteria,Palms,93013,,(805) 684-3811,http://www.yellowpages.com/carpinteria-ca/mip/palms-5709976?lid=5709976,4.0 stars,CA,-119.52074,701 Linden Ave,,34.397
http://www.clementinessteakhouse.com,Carpinteria,Clementine's Steak House,93013,,(805) 684-5119,http://www.yellowpages.com/carpinteria-ca/mip/clementines-steak-house-13267595?lid=13267595,4.0 stars,CA,-119.52408,4631 Carpinteria Ave,,34.401615
http://www.zookerscafe.com,Carpinteria,Zookers Restaurant,93013,,(805) 684-8893,http://www.yellowpages.com/carpinteria-ca/mip/zookers-restaurant-5896722?lid=5896722,3.0 stars,CA,-119.51416,5404 Carpinteria Ave,,34.3955
http://www.tonyscarpinteria.com,Carpinteria,Tony's Restaurant,93013,,(805) 684-3413,http://www.yellowpages.com/carpinteria-ca/mip/tonys-restaurant-11680588?lid=11680588,1.0 stars,CA,-119.52074,699 Linden Ave,,34.397
http://www.giannfrancos.com,Carpinteria,Giannfranco's Trattoria,93013,,(805) 684-0720,http://www.yellowpages.com/carpinteria-ca/mip/giannfrancos-trattoria-5677149?lid=5677149,0.0 stars,CA,-119.520966,666 Linden Ave,,34.396816
http://www.slysonline.com,Carpinteria,Sly's Seafood Steaks Cocktails,93013,,(805) 684-6666,http://www.yellowpages.com/carpinteria-ca/mip/slys-seafood-steaks-cocktails-15680312?lid=15680312,0.0 stars,CA,-119.52082,686 Linden Ave,,34.39693
http://www.thebarbecuecompany.net,Carpinteria,Barbeque Co Inc,93013,,(805) 684-2209,http://www.yellowpages.com/carpinteria-ca/mip/barbeque-co-inc-9005746?lid=9005746,0.0 stars,CA,-119.54841,3807 Santa Claus Ln,,34.40701
http://www.ihop.com,Carpinteria,IHOP,93013,,(805) 566-4926,http://www.yellowpages.com/carpinteria-ca/mip/ihop-468084929?lid=468084929,0.0 stars,CA,-119.51214,1114 Casitas Pass Rd,,34.396503
,Carpinteria,Rudy's Restaurant,93013,,(805) 684-7839,http://www.yellowpages.com/carpinteria-ca/mip/rudys-restaurant-30697308?lid=30697308,1.0 stars,CA,-119.51424,1001 Casitas Pass Rd,,34.39556
,Carpinteria,Hugos Restaurant,93013,,(805) 566-2134,http://www.yellowpages.com/carpinteria-ca/mip/hugos-restaurant-8805775?lid=8805775,0.0 stars,CA,-119.51402,1049 Casitas Pass Rd,,34.395725
http://www.padarobeachgrill.com,Carpinteria,Padaro Beach Grill,93013,,(805) 566-9800,http://www.yellowpages.com/carpinteria-ca/mip/padaro-beach-grill-10230512?lid=10230512,5.0 stars,CA,-119.55033,3765 Santa Claus Ln,,34.408115
,Carpinteria,Cabo's Baja Grill & Cantina,93013,,(805) 684-5507,http://www.yellowpages.com/carpinteria-ca/mip/cabos-baja-grill-cantina-16163470?lid=16163470,4.5 stars,CA,-119.517334,5096 Carpinteria Ave,,34.398052
http://www.senorfrogs.com,Carpinteria,Senor Frog's,93013,,(805) 684-9352,http://www.yellowpages.com/carpinteria-ca/mip/senor-frogs-2319213?lid=2319213,4.0 stars,CA,-119.519196,892 Linden Ave,,34.39827
,Ojai,La Valle Restaurant,93023,,(805) 640-1048,http://www.yellowpages.com/ojai-ca/mip/la-valle-restaurant-472505673?lid=472505673,5.0 stars,CA,-119.23474,1002 E Ojai Ave,,34.4485
http://www.reynaldosbakery.com,Carpinteria,Reynaldo's European & Mexican,93013,,(805) 684-4981,http://www.yellowpages.com/carpinteria-ca/mip/reynaldos-european-mexican-473440374?lid=473440374,2.0 stars,CA,-119.51917,895 Linden Ave,,34.398285
,Carpinteria,Rincon Electronics,93013,,(805) 684-2644,http://www.yellowpages.com/carpinteria-ca/mip/rincon-electronics-11073469?lid=11073469,0.0 stars,CA,-119.51285,1484 Andrea St,,34.40417
,Carpinteria,Don Roge Tacos,93013,,(805) 566-6546,http://www.yellowpages.com/carpinteria-ca/mip/don-roge-tacos-466028605?lid=466028605,0.0 stars,CA,-119.52035,751 Linden Ave,,34.397316
http://www.boccalis.com,Ojai,Boccali's Restaurant,93023,,(805) 646-6116,http://www.yellowpages.com/ojai-ca/mip/boccalis-restaurant-2900812?lid=2900812,0.0 stars,CA,-119.20517,3277 E Ojai Ave,,34.44613
http://www.lafuenterestaurant.com,Ojai,La Fuente Restaurant,93023,,(805) 646-7715,http://www.yellowpages.com/ojai-ca/mip/la-fuente-restaurant-23027589?lid=23027589,0.0 stars,CA,-119.24271,423 E Ojai Ave,,34.44798
http://www.loscaporalesrestaurant.com/Los%20Caporales.html,Ojai,Los Caporales Restaurant,93023,,(805) 646-5452,http://www.yellowpages.com/ojai-ca/mip/los-caporales-restaurant-4302964?lid=4302964,0.0 stars,CA,-119.24522,307 E Ojai Ave,,34.447834
,Ojai,La Fonte Pizzeria Italiana,93023,,(805) 646-5435,http://www.yellowpages.com/ojai-ca/mip/la-fonte-pizzeria-italiana-461554683?lid=461554683,0.0 stars,CA,-119.24582,242 E Ojai Ave,,34.447796
,Carpinteria,Nutbelly,93013,,(805) 684-3354,http://www.yellowpages.com/carpinteria-ca/mip/nutbelly-466919507?lid=466919507,0.0 stars,CA,-119.519135,915 Linden Ave,,34.398327
http://www.cajunkitchencafesb.com,Carpinteria,Cajun Kitchen Cafe,93013,,(805) 684-6010,http://www.yellowpages.com/carpinteria-ca/mip/cajun-kitchen-cafe-6084042?lid=6084042,5.0 stars,CA,-119.51943,865 Linden Ave,,34.39807
http://www.lasalsa.com/,Carpinteria,La Salsa Fresh Mexican Grill,93013,,(805) 745-7500,http://www.yellowpages.com/carpinteria-ca/mip/la-salsa-fresh-mexican-grill-22295903?lid=22295903,0.0 stars,CA,-119.48668,6307 Carpinteria Ave Suite A,,34.38419
http://www.carrows.com/,Ojai,Carrows,93023,,(805) 646-5952,http://www.yellowpages.com/ojai-ca/mip/carrows-6651793?lid=6651793,0.0 stars,CA,-119.249115,211 W Ojai Ave,,34.447533
http://www.seafoodojai.com,Ojai,Ideal Seafood,93023,,(805) 640-1514,http://www.yellowpages.com/ojai-ca/mip/ideal-seafood-459179192?lid=459179192,0.0 stars,CA,-119.28897,11512 N Ventura Ave,,34.426014
http://omgojai.com/,Ojai,Osteria Monte Grappa,93023,,(805) 640-6767,http://www.yellowpages.com/ojai-ca/mip/osteria-monte-grappa-481410358?lid=481410358,0.0 stars,CA,-119.24604,205 N Signal St,,34.44878
http://thegardenterrace.com/,Ojai,Garden Terrace,93023,,(805) 646-1133,http://www.yellowpages.com/ojai-ca/mip/garden-terrace-481118392?lid=481118392,0.0 stars,CA,-119.234795,1002 E Ojai Ave,,34.44853
http://www.littlecaesars.com,Carpinteria,Little Caesars Pizza,93013,,(805) 684-1188,http://www.yellowpages.com/carpinteria-ca/mip/little-caesars-pizza-480182724?lid=480182724,0.0 stars,CA,-119.51416,1048 Casitas Pass Rd,,34.395573
,Carpinteria,Delgado's Mexican Foods,93013,,(805) 684-4822,http://www.yellowpages.com/carpinteria-ca/mip/delgados-mexican-foods-5840740?lid=5840740,3.5 stars,CA,-119.52977,4401 Carpinteria Ave,,34.40239
,Carpinteria,Pee Bee and Jay's,93013,,(805) 220-6912,http://www.yellowpages.com/carpinteria-ca/mip/pee-bee-and-jays-472786605?lid=472786605,5.0 stars,CA,-119.51423,1007 Casitas Pass Rd,,34.39557
